Zeit;Kanal A
(ms);(V)

-4,89391465;0,70051060
-4,89381065;0,74710880
-4,89370665;0,70051060
-4,89360265;0,74710880
-4,89349865;0,74710880
-4,89339465;0,70051060
-4,89329065;0,70051060
-4,89318665;0,70051060
-4,89308265;0,70051060
-4,89297865;0,74710880
-4,89287465;0,70051060
-4,89277065;0,74710880
-4,89266665;0,70051060
-4,89256265;0,74710880
-4,89245865;0,70051060
-4,89235465;0,70051060
-4,89225065;0,70051060
-4,89214665;0,74710880
-4,89204265;0,74710880
-4,89193865;0,74710880
-4,89183465;0,70051060
-4,89173065;0,70051060
-4,89162665;0,70051060
-4,89152265;0,70051060
-4,89141865;0,70051060
-4,89131465;0,74710880
-4,89121065;0,70051060
-4,89110665;0,74710880
-4,89100265;0,70051060
-4,89089865;0,70051060
-4,89079465;0,70051060
-4,89069065;0,74710880
-4,89058665;0,74710880
-4,89048265;0,70051060
-4,89037865;0,70051060
-4,89027465;0,70051060
-4,89017065;0,70051060
-4,89006665;0,70051060
-4,88996265;0,70051060
-4,88985865;0,74710880
-4,88975465;0,70051060
-4,88965065;0,74710880
-4,88954665;0,70051060
-4,88944265;0,70051060
-4,88933865;0,70051060
-4,88923465;0,70051060
-4,88913065;0,70051060
